Date,facility_name,Malaria_cases_OPD
1/12/2024,Gisiza CS,9
1/12/2024,Gisovu CS,11
1/12/2024,Gitarama CS,107
1/12/2024,Gitare CS,9
1/12/2024,Gitega (kibangu) CS,19
1/12/2024,Giti CS,39
1/12/2024,Gitoki CS,1
1/12/2024,Gitovu CS,5
1/12/2024,Gituku CS,2
1/12/2024,Gituza CS,0
1/12/2024,Gitwe CS,9
1/12/2024,Gitwe DH,2
1/12/2024,Hanika (nyamasheke) CS,156
1/12/2024,Hanika I (NYANZA) CS,27
1/12/2024,Hopital Croix du Sud,230
1/12/2024,Horebu Medical Clin,0
1/12/2024,Humure CS,12
1/12/2024,Huye Police CS,7
1/12/2024,Huye Prison,1
1/12/2024,Igihozo Medical Clin,3
1/12/2024,Islamic (Bugarama) CS,104
1/12/2024,Jali CS,16
1/12/2024,Janja CS,4
1/12/2024,Jarama CS,96
1/12/2024,Jenda (nyamagabe) CS,126
1/12/2024,Jomba CS,8
1/12/2024,Juru CS,5
1/12/2024,Kabari (Rubavu) CS,6
1/12/2024,Kabarondo (kayonza) CS,18
1/12/2024,Kabarore CS,12
1/12/2024,Kabatwa CS,7
1/12/2024,Kabaya CS,25
1/12/2024,Kabaya DH,3
1/12/2024,Kabere CS,60
1/12/2024,Kabgayi CS,46
1/12/2024,Kabgayi DH,4
1/12/2024,Kabilizi CS,21
1/12/2024,Kabona CS,0
1/12/2024,Kabuga (karama Nyagatare) CS,4
1/12/2024,Kabuga (kicukiro) CS,374
1/12/2024,Kabuga (ntamba Kamonyi) CS,4
1/12/2024,Kabusunzu CS,56
1/12/2024,Kabutare DH,8
1/12/2024,Kabuye (kirehe) CS,241
1/12/2024,Kabuye CS,159
1/12/2024,Kacyiru CS,313
1/12/2024,Kacyiru DH,140
1/12/2024,Kaduha CS,41
1/12/2024,Kaduha DH,4
1/12/2024,Kageyo (gatsibo) CS,0
1/12/2024,Kageyo (Ngororero) CS,2
1/12/2024,Kageyo I (Kayonza Gahini) CS,71
1/12/2024,Kagitumba CS,9
1/12/2024,Kagugu CS,802
1/12/2024,Kairos CS,376
1/12/2024,Kajevuba CS,103
1/12/2024,Kamabuye CS,229
1/12/2024,Kamonyi (gacurabwenge) CS,4
1/12/2024,Kamonyi (ruharambuga) CS,25
1/12/2024,Kamubuga CS,12
1/12/2024,Kansi CS,9
1/12/2024,Kanyinya CS,444
1/12/2024,Karama (huye) CS,21
1/12/2024,Karama (Kamonyi) CS,6
1/12/2024,Karama (kayonza) CS,18
1/12/2024,Karambi (nyamasheke) CS,25
1/12/2024,Karambi (ruhango) CS,12
1/12/2024,Karambo (gakenke) CS,15
1/12/2024,Karambo (rubavu) CS,8
1/12/2024,Karangara CS,2
1/12/2024,Karangazi CS,72
1/12/2024,Kareba CS,3
1/12/2024,Karenge CS,9
1/12/2024,Karengera CS,147
1/12/2024,Karongi (gisunzu) Police CS,2
1/12/2024,Karora CS,71
1/12/2024,Karumbi CS,4
1/12/2024,Karwasa CS,7
1/12/2024,Katabagemu CS,6
1/12/2024,Kayanga CS,97
1/12/2024,Kayenzi CS,13
1/12/2024,Kayove CS,16
1/12/2024,Kayumbu CS,19
1/12/2024,Kazo CS,18
1/12/2024,Kibagabaga DH,2
1/12/2024,Kibayi CS,79
1/12/2024,Kibeho CS,56
1/12/2024,Kibilizi (gisagara) CS,19
1/12/2024,Kibilizi (nyanza) CS,87
1/12/2024,Kibilizi DH,0
1/12/2024,Kibingo (nyamasheke) CS,152
1/12/2024,Kibingo (rutsiro) CS,26
1/12/2024,Kibirizi (Nyamagabe) CS,8
1/12/2024,Kibogora CS,148
1/12/2024,Kibogora DH,4
1/12/2024,Kibondo CS,6
1/12/2024,Kibumbwe CS,3
1/12/2024,Kibungo CS,10
1/12/2024,Kibungo RH,2
1/12/2024,Kibuye CS,88
1/12/2024,Kibuye RH,4
1/12/2024,Kicukiro CS,520
1/12/2024,Kigarama CS,71
1/12/2024,Kigembe CS,92
1/12/2024,Kigeme CS,6
1/12/2024,Kigeme DH,0
1/12/2024,Kigeme Refugee Camp CS,11
1/12/2024,Kigese CS,36
1/12/2024,Kigina CS,57
1/12/2024,Kigogo CS,8
1/12/2024,Kigoma CS,12
1/12/2024,Kigufi CS,12
1/12/2024,Kimonyi CS,19
1/12/2024,Kinazi CS,9
1/12/2024,King Faisal Hospital HNR,0
1/12/2024,Kinigi CS,9
1/12/2024,Kinihira (rulindo) CS,14
1/12/2024,Kinihira (rutsiro) CS,1
1/12/2024,Kinihira PH,1
1/12/2024,Kinini CS,15
1/12/2024,Kinoni CS,9
1/12/2024,Kintobo CS,11
1/12/2024,Kinunu CS,61
1/12/2024,Kinyababa CS,14
1/12/2024,Kinyamakara CS,6
1/12/2024,Kinyinya CS,627
1/12/2024,Kirambi CS,16
1/12/2024,Kirambo (burera) CS,21
1/12/2024,Kirambo (gitesi) CS,11
1/12/2024,Kirarambogo CS,162
1/12/2024,Kirehe CS,46
1/12/2024,Kirehe DH,2
1/12/2024,Kirinda CS,41
1/12/2024,Kirinda DH,1
1/12/2024,Kirwa CS,7
1/12/2024,Kisaro CS,13
1/12/2024,Kitabi CS,7
1/12/2024,Kivu CS,12
1/12/2024,Kivumu (muhanga) CS,26
1/12/2024,Kivumu (rutsiro) CS,40
1/12/2024,Kivuye CS,8
1/12/2024,Kiyanza CS,87
1/12/2024,Kiziba Camp CS,28
1/12/2024,Kizibere CS,13
1/12/2024,Kiziguro (gatsibo) CS,10
1/12/2024,Kiziguro DH,2
1/12/2024,Kora CS,12
1/12/2024,La Médicale (Kwa Kanimba) CLIN,233
1/12/2024,Legacy Clin,0
1/12/2024,Mahama CS,64
1/12/2024,Mahama Refugee Camp CS,31
1/12/2024,Mahama Refugee Camp II CS,50
1/12/2024,Mahembe CS,24
1/12/2024,Manyagiro CS,18
1/12/2024,Maraba (huye) CS,6
1/12/2024,Maraba (nyaruguru) CS,18
1/12/2024,Mareba CS,80
1/12/2024,Marembo CS,6
1/12/2024,Masaka CS,712
1/12/2024,Masaka DH,37
1/12/2024,Mashesha CS,12
1/12/2024,Masoro CS,18
1/12/2024,Mata CS,187
1/12/2024,Mataba CS,4
1/12/2024,Matimba CS,77
1/12/2024,Matyazo CS,6
1/12/2024,Mayange (bugesera) CS,132
1/12/2024,Mbazi CS,2
1/12/2024,MBC Hospital,89
1/12/2024,Mbuga CS,14
1/12/2024,Mbuye CS,9
1/12/2024,Mibilizi CS,15
1/12/2024,Mibilizi DH,0
1/12/2024,Mimuri CS,12
1/12/2024,Minazi CS,3
1/12/2024,Miyove CS,16
1/12/2024,Mont Cyangugu CS,20
1/12/2024,Mpembe CS,57
1/12/2024,Mubuga CS,111
1/12/2024,Mucaca CS,15
1/12/2024,Mucubira CS,17
1/12/2024,Mudende CS,10
1/12/2024,Mugano CS,34
1/12/2024,Muganza CS,3
1/12/2024,Mugera CS,28
1/12/2024,Mugina CS,3
1/12/2024,Mugombwa CS,64
1/12/2024,Mugombwa Refugee Camp CS,24
1/12/2024,Mugonero CS,32
1/12/2024,Mugonero DH,2
1/12/2024,Muhambo CS,2
1/12/2024,Muhanga Prison,1
1/12/2024,Muhima CS,272
1/12/2024,Muhima DH,43
1/12/2024,Muhondo (gakenke) CS,45
1/12/2024,Muhondo (kageyo) CS,132
1/12/2024,Muhororo CS,4
1/12/2024,Muhororo DH,0
1/12/2024,Muhoza (Ruhengeri) CS,41
1/12/2024,Muhura CS,8
1/12/2024,Mukarange (Gicumbi) CS,2
1/12/2024,Mukarange CS,23
1/12/2024,Muko CS,3
1/12/2024,Mukoma (nyamasheke) CS,50
1/12/2024,Mukoma (ruhango) CS,6
1/12/2024,Mukono CS,4
1/12/2024,Mukungu CS,4
1/12/2024,Mukura (Huye) CS,15
1/12/2024,Mukura (Rutsiro) CS,4
1/12/2024,Mulindi (gicumbi) CS,6
1/12/2024,Mulindi (kirehe) CS,7
1/12/2024,Munanira CS,10
1/12/2024,Munini (nyaruguru) CS,47
1/12/2024,Munini DH,2
1/12/2024,Munyaga CS,5
1/12/2024,Munyiginya CS,6
1/12/2024,Munyinya CS,8
1/12/2024,Munzanga CS,19
1/12/2024,Muramba CS,17
1/12/2024,Murambi (Rutongo) CS,36
1/12/2024,Murambi (rwamagana) CS,7
1/12/2024,Murandi CS,24
1/12/2024,Murara CS,13
1/12/2024,Muremure CS,3
1/12/2024,Murunda CS,18
1/12/2024,Murunda DH,1
1/12/2024,Musambira CS,16
1/12/2024,Musango CS,5
1/12/2024,Musanze CS,11
1/12/2024,Musanze Prison,0
1/12/2024,Musasa CS,90
1/12/2024,Musaza CS,45
1/12/2024,Musebeya CS,1
1/12/2024,Musenyi (gicumbi) CS,27
1/12/2024,Musha (gisagara) CS,55
1/12/2024,Musha (rwamagana) CS,5
1/12/2024,Mushaka CS,72
1/12/2024,Mushikiri CS,13
1/12/2024,Mushishiro CS,9
1/12/2024,Mushongi CS,11
1/12/2024,Mushubati CS,26
1/12/2024,Mushubi CS,12
1/12/2024,Mutenderi CS,157
1/12/2024,Mututu CS,104
1/12/2024,Muyange CS,96
1/12/2024,Muyanza CS,32
1/12/2024,Muyongwe CS,13
1/12/2024,Muyumbu CS,97
1/12/2024,Muyunzwe CS,14
1/12/2024,Mwendo (Gitwe) CS,5
1/12/2024,Mwendo (karongi) CS,8
1/12/2024,Mwendo (nyarugenge) CS,160
1/12/2024,Mweya CS,8
1/12/2024,Mwezi CS,3
1/12/2024,Mwiyanike CS,2
1/12/2024,Mwogo CS,44
1/12/2024,Mwulire CS,12
1/12/2024,Nasho CS,53
1/12/2024,Nations Unies Clin,0
1/12/2024,Ndama (nyagatare) CS,542
1/12/2024,Ndego CS,6
1/12/2024,Ndongozi CS,8
1/12/2024,Nduba CS,16
1/12/2024,Nemba CS,18
1/12/2024,Nemba DH,0
1/12/2024,Ngange CS,30
1/12/2024,Nganzo CS,13
1/12/2024,Ngara CS,8
1/12/2024,Ngarama CS,20
1/12/2024,Ngarama DH,0
1/12/2024,Ngera CS,18
1/12/2024,Ngeruka CS,269
1/12/2024,Ngoma CS,105
1/12/2024,Ngoma Prison,0
1/12/2024,Nkanka CS,40
1/12/2024,Nkombo CS,33
1/12/2024,Nkungu CS,4
1/12/2024,Ntaganzwa CS,29
1/12/2024,Ntarama CS,76
1/12/2024,Ntaruka (kinoni Burera) CS,4
1/12/2024,Ntaruka (nasho Kirehe) CS,17
1/12/2024,Ntobwe CS,9
1/12/2024,Ntoma CS,27
1/12/2024,Ntyazo CS,42
1/12/2024,Nyabikenke CS,16
1/12/2024,Nyabikenke DH,1
1/12/2024,Nyabimata CS,13
1/12/2024,Nyabinoni CS,4
1/12/2024,Nyabinyenga CS,7
1/12/2024,Nyabirasi CS,12
1/12/2024,Nyabitare (kirehe) CS,15
1/12/2024,Nyabitimbo CS,11
1/12/2024,Nyacyonga CS,141
1/12/2024,Nyagahanga CS,1
1/12/2024,Nyagahita CS,1
1/12/2024,Nyagasambu CS,59
1/12/2024,Nyagatare CS,38
1/12/2024,Nyagatare DH,6
1/12/2024,Nyagatare Prison,9
1/12/2024,Nyagihamba CS,8
1/12/2024,Nyagihanga CS,0
1/12/2024,Nyakabungo CS,22
1/12/2024,Nyakabuye CS,13
1/12/2024,Nyakaliro CS,42
1/12/2024,Nyakarenzo CS,24
1/12/2024,Nyakigando (Nyagatare) CS,9
1/12/2024,Nyakigezi CS,15
1/12/2024,Nyakiliba CS,8
1/12/2024,Nyakinama CS,277
1/12/2024,Nyakiriba CS,5
1/12/2024,Nyamagabe CS,16
1/12/2024,Nyamagabe Prison,3
1/12/2024,Nyamasheke CS,187
1/12/2024,Nyamata CS,426
1/12/2024,Nyamata DH,0
1/12/2024,Nyamirama CS,13
1/12/2024,Nyamiyaga (Gicumbi) CS,49
1/12/2024,Nyamiyaga (Kamonyi) CS,17
1/12/2024,Nyamiyaga (Nyanza) CS,9
1/12/2024,Nyamugali CS,16
1/12/2024,Nyamure CS,21
1/12/2024,Nyamyumba CS,9
1/12/2024,Nyange (Musanze) CS,13
1/12/2024,Nyange (ruli) CS,6
1/12/2024,Nyange A CS,22
1/12/2024,Nyange B CS,39
1/12/2024,Nyange CS,2
1/12/2024,Nyantanga CS,58
1/12/2024,Nyanza CS,8
1/12/2024,Nyanza DH,0
1/12/2024,Nyanza Prison,0
1/12/2024,Nyarubuye (kirehe) CS,17
1/12/2024,Nyarugenge CS,68
1/12/2024,Nyarugenge Prison,4
1/12/2024,Nyarugunga CS,322
1/12/2024,Nyarurama CS,8
1/12/2024,Nyarurema CS,3
1/12/2024,Nyarurenzi CS,73
1/12/2024,Nyarusange (muhanga) CS,32
1/12/2024,Nyarusange (nyanza) CS,5
1/12/2024,Nyarusiza CS,9
1/12/2024,Nyarwungo CS,0
1/12/2024,Nyundo (gakenke) CS,50
1/12/2024,Nyundo (rubavu) CS,12
1/12/2024,Nzangwa CS,384
1/12/2024,Nzige CS,4
1/12/2024,Polyclin Saint Jean CLIN,58
1/12/2024,Polyclinique de l'Etoile,64
1/12/2024,Polyclinique Familiale Clin,0
1/12/2024,Polyclinique Medico Sociale,112
1/12/2024,Ramba CS,4
1/12/2024,Rambura CS,5
1/12/2024,Rangiro CS,50
1/12/2024,Rango CS,8
1/12/2024,Remera-mbogo CS,7
1/12/2024,Remera (Gasabo) CS,626
1/12/2024,Remera (Ngoma) CS,5
1/12/2024,Remera Rukoma CS,33
1/12/2024,Remera Rukoma DH,0
1/12/2024,Rilima CS,11
1/12/2024,Rubavu Prison,0
1/12/2024,Rubaya (gicumbi) CS,14
1/12/2024,Rubaya (ngororera) CS,4
1/12/2024,Rubengera CS,17
1/12/2024,Rubona (huye) CS,7
1/12/2024,Rubona (ngoma) CS,5
1/12/2024,Rubona (ngororera) CS,17
1/12/2024,Rubona (rwamagana) CS,9
1/12/2024,Rubungo CS,797
1/12/2024,Rufungo CS,16
1/12/2024,Rugabano CS,7
1/12/2024,Rugarama (gatsibo) CS,11
1/12/2024,Rugarama (nyarugenge) CS,45
1/12/2024,Rugarama CS,22
1/12/2024,Rugege CS,4
1/12/2024,Rugendabali CS,16
1/12/2024,Rugerero CS,19
1/12/2024,Ruhango (RONGI) HP,0
1/12/2024,Ruhango CS,17
1/12/2024,Ruhango PH,0
1/12/2024,Ruhashya CS,12
1/12/2024,Ruhenda CS,12
1/12/2024,Ruhengeri RH,4
1/12/2024,Ruheru (kanjongo Nyamasheke) CS,34
1/12/2024,Ruheru CS,5
1/12/2024,Ruhombo CS,10
1/12/2024,Ruhuha CS,209
1/12/2024,Ruhunda CS,2
1/12/2024,Ruhunde CS,12
1/12/2024,Rukara CS,31
1/12/2024,Rukira CS,0
1/12/2024,Rukoma Sake CS,35
1/12/2024,Rukomo CS,10
1/12/2024,Rukozo CS,7
1/12/2024,Rukumberi CS,27
1/12/2024,Rukura CS,14
1/12/2024,Ruli CS,7
1/12/2024,Ruli DH,5
1/12/2024,Rulindo CS,27
1/12/2024,Runyombyi CS,31
1/12/2024,Ruramba CS,10
1/12/2024,Ruramira CS,6
1/12/2024,Rurembo CS,6
1/12/2024,Rurenge CS,1
1/12/2024,Rusasa CS,8
1/12/2024,Rusatira-kinazi CS,2
1/12/2024,Rushaki CS,6
1/12/2024,Rushashi CS,10
1/12/2024,Rusizi Prison,4
1/12/2024,Rusoro CS,6
1/12/2024,Rusumo CS,69
1/12/2024,Rususa CS,35
1/12/2024,Rutake CS,6
1/12/2024,Rutare (Gicumbi) CS,122
1/12/2024,Rutare (kayonza) CS,11
1/12/2024,Rutenderi CS,7
1/12/2024,Rutobwe CS,16
1/12/2024,Rutonde CS,51
1/12/2024,Rutongo DH,0
1/12/2024,Rutsiro CS,2
1/12/2024,Ruvune CS,2
1/12/2024,Ruyenzi CS,9
1/12/2024,Rwahi CS,20
1/12/2024,Rwamagana CS,19
1/12/2024,Rwamagana PH,1
1/12/2024,Rwamagana Prison,1
1/12/2024,Rwampara CS,261
1/12/2024,Rwanda Military Hospital,24
1/12/2024,Rwanda Women's Network CS,409
1/12/2024,Rwaniro CS,1
1/12/2024,Rwankeri CS,1
1/12/2024,Rwankuba CS,18
1/12/2024,Rwantonde CS,206
1/12/2024,Rwaza CS,20
1/12/2024,Rwempasha CS,22
1/12/2024,Rwerere CS,12
1/12/2024,Rwesero CS,17
1/12/2024,Rwimbogo CS,42
1/12/2024,Rwimitereri CS,5
1/12/2024,Rwinkwavu CS,4
1/12/2024,Rwinkwavu DH,2
1/12/2024,Rwinzuki CS,95
1/12/2024,Ryamanyoni CS,10
1/12/2024,Saint Therese (Rwamagana) Clin,0
1/12/2024,Salem Clin,39
1/12/2024,Sangaza CS,12
1/12/2024,Save CS,10
1/12/2024,Shaba (nyamagabe) CS,4
1/12/2024,Shagasha CS,11
1/12/2024,Shingiro CS,14
1/12/2024,Shyira CS,0
1/12/2024,Shyira DH,0
1/12/2024,Shyogwe CS,48
1/12/2024,Shyorongi CS,25
1/12/2024,Simbi CS,3
1/12/2024,Solace Ministries CS,414
1/12/2024,Sovu (Huye) CS,4
1/12/2024,Sovu (Ngororero) CS,9
1/12/2024,St. Francois Rusizi CS,33
1/12/2024,Tabagwe CS,9
1/12/2024,Tanda CS,47
1/12/2024,Tare CS,25
1/12/2024,Tumba CS,22
1/12/2024,Uwinkingi CS,3
1/12/2024,WE ACT For Hope Clin,5
1/12/2024,Yove CS,18
1/12/2024,Zaza CS,25
1/1/2025,Agahabwa CS,0
1/1/2025,Arusha CS,2
1/1/2025,Avega Clinic,42
1/1/2025,Avega Rwamagana CS,17
1/1/2025,Bethsaida CS,450
1/1/2025,Bigogwe CS,7
1/1/2025,Bigugu CS,2
1/1/2025,Biguhu CS,0
1/1/2025,Birambo CS,0
1/1/2025,Birembo CS,6
1/1/2025,Biruyi CS,3
1/1/2025,Biryogo CS,347
1/1/2025,Bisate CS,1
1/1/2025,Bisesero (karongi) CS,0
1/1/2025,Bitenga CS,4
1/1/2025,Bubangu CS,27
1/1/2025,Bubazi CS,4
1/1/2025,Bugaragara CS,60
1/1/2025,Bugarama (rusizi) CS,20
1/1/2025,Bugarura CS,3
1/1/2025,Bugeshi CS,11
1/1/2025,Buhabwa CS,324
1/1/2025,Bukora CS,88
1/1/2025,Bumbogo (ex-Gikomero I) CS,346
1/1/2025,Bungwe (burera) CS,10
1/1/2025,Buramba CS,59
1/1/2025,Burega CS,1
1/1/2025,Buruhukiro CS,0
1/1/2025,Busanza CS,458
1/1/2025,Busasamana CS,12
1/1/2025,Busengo CS,33
1/1/2025,Bushara CS,9
1/1/2025,Bushenge CS,8
1/1/2025,Bushenge PH,1
1/1/2025,Bushoka CS,8
1/1/2025,Busigari CS,1
1/1/2025,Busogo CS,12
1/1/2025,Busoro-gishamvu CS,85
1/1/2025,Busoro CS,14
1/1/2025,Butamwa CS,42
1/1/2025,Butaro CS,17
1/1/2025,Butaro DH,0
1/1/2025,Buyoga CS,0
1/1/2025,Bwisige CS,1
1/1/2025,Byahi (rubavu) CS,31
1/1/2025,Byimana CS,21
1/1/2025,Byumba CS,16
1/1/2025,Byumba DH,0
1/1/2025,Camp Nyabiheke CS,9
1/1/2025,Carrefour CLIN,60
1/1/2025,Centre Médical BAHO,0
1/1/2025,CHK(CHUK) HNR,0
1/1/2025,Coko (ruli) CS,2
1/1/2025,Cor-unum CS,294
1/1/2025,Crete Congo Nil CS,17
1/1/2025,CUSP Butare CS,21
1/1/2025,Cyabayaga CS,0
1/1/2025,Cyabingo CS,1
1/1/2025,Cyahinda CS,0
1/1/2025,Cyanika (burera) CS,18
1/1/2025,Cyanika (nyamagabe) CS,21
1/1/2025,Cyaratsi CS,2
1/1/2025,Cyarubare CS,0
1/1/2025,Cyeru CS,1
1/1/2025,Cyimbili CS,6
1/1/2025,Cyinzuzi CS,154
1/1/2025,Cyivugiza (Nyamasheke) CS,0
1/1/2025,Cyondo CS,3
1/1/2025,Cyumba CS,0
1/1/2025,Dream Medical Center Hospital,0
1/1/2025,Gacaca CS,14
1/1/2025,Gacuba Ii CS,24
1/1/2025,Gahanga CS,0
1/1/2025,Gahara CS,22
1/1/2025,Gahengeri CS,0
1/1/2025,Gahini CS,15
1/1/2025,Gahombo CS,0
1/1/2025,Gahunga CS,26
1/1/2025,Gakamba CS,3
1/1/2025,Gakenke CS,10
1/1/2025,Gakoma CS,206
1/1/2025,Gakoma DH,0
1/1/2025,Gakurazo CS,0
1/1/2025,Galien Clin,40
1/1/2025,Gasagara (ex-birehe) CS,23
1/1/2025,Gasange CS,12
1/1/2025,Gasetsa CS,0
1/1/2025,Gashaki CS,18
1/1/2025,Gashanda CS,6
1/1/2025,Gashongora CS,41
1/1/2025,Gashonyi CS,5
1/1/2025,Gashora CS,0
1/1/2025,Gashubi CS,5
1/1/2025,Gasiza (musanze) CS,14
1/1/2025,Gasovu CS,44
1/1/2025,Gatagara (Nyanza) CS,16
1/1/2025,Gataraga (MUSANZE) CS,18
1/1/2025,Gatare (macuba) CS,103
1/1/2025,Gatare (twumba) CS,0
1/1/2025,Gatebe CS,7
1/1/2025,Gatenga CS,112
1/1/2025,Gatonde CS,8
1/1/2025,Gatonde DH,0
1/1/2025,Gatsata CS,200
1/1/2025,Gatsibo CS,11
1/1/2025,Gatunda DH,0
1/1/2025,Gicumbi Prison,0
1/1/2025,Giheke CS,8
1/1/2025,Gihinga CS,5
1/1/2025,Gihogwe CS,109
1/1/2025,Gihundwe CS,34
1/1/2025,Gihundwe DH,0
1/1/2025,Gikomero (Kabgayi) CS,94
1/1/2025,Gikomero II CS,195
1/1/2025,Gikondo CS,0
1/1/2025,Gikonko (Gisagara) CS,19
1/1/2025,Gikore CS,0
1/1/2025,Gikundamvura CS,49
1/1/2025,Gisagara CS,0
1/1/2025,Gisakura CS,0
1/1/2025,Gisenyi CS,13
1/1/2025,Gisenyi DH,0
1/1/2025,Gishari(Police) CS,16
1/1/2025,Gishubi CS,0
1/1/2025,Gishweru CS,48
1/1/2025,Gisiza CS,0
1/1/2025,Gisovu CS,10
1/1/2025,Gitarama CS,134
1/1/2025,Gitare CS,5
1/1/2025,Gitega (kibangu) CS,0
1/1/2025,Giti CS,38
1/1/2025,Gitoki CS,3
1/1/2025,Gitovu CS,9
1/1/2025,Gituku CS,0
1/1/2025,Gituza CS,0
1/1/2025,Gitwe CS,20
1/1/2025,Hanika (nyamasheke) CS,115
1/1/2025,Hopital Croix du Sud,0
1/1/2025,Horebu Medical Clin,0
1/1/2025,Humure CS,3
1/1/2025,Huye Police CS,9
1/1/2025,Huye Prison,2
1/1/2025,Jali CS,17
1/1/2025,Janja CS,15
1/1/2025,Jarama CS,32
1/1/2025,Jenda (nyamagabe) CS,0
1/1/2025,Jomba CS,9
1/1/2025,Juru CS,0
1/1/2025,Kabari (Rubavu) CS,6
1/1/2025,Kabarondo (kayonza) CS,18
1/1/2025,Kabarore CS,22
1/1/2025,Kabatwa CS,3
1/1/2025,Kabaya CS,18
1/1/2025,Kabaya DH,1
1/1/2025,Kabere CS,48
1/1/2025,Kabgayi CS,91
1/1/2025,Kabilizi CS,0
1/1/2025,Kabona CS,1
1/1/2025,Kabuga (karama Nyagatare) CS,12
1/1/2025,Kabuga (kicukiro) CS,0
1/1/2025,Kabuga (ntamba Kamonyi) CS,6
1/1/2025,Kabusunzu CS,103
1/1/2025,Kabutare DH,0
1/1/2025,Kabuye (kirehe) CS,0
1/1/2025,Kabuye CS,185
1/1/2025,Kacyiru CS,445
1/1/2025,Kacyiru DH,0
1/1/2025,Kaduha CS,66
1/1/2025,Kaduha DH,0
1/1/2025,Kageyo (gatsibo) CS,0
1/1/2025,Kagugu CS,830
1/1/2025,Kairos CS,0
1/1/2025,Kamonyi (gacurabwenge) CS,0
1/1/2025,Kamonyi (ruharambuga) CS,31
1/1/2025,Kamubuga CS,11
1/1/2025,Kansi CS,0
1/1/2025,Kanyinya CS,411
1/1/2025,Karama (huye) CS,18
1/1/2025,Karama (Kamonyi) CS,3
1/1/2025,Karama (kayonza) CS,0
1/1/2025,Karambi (nyamasheke) CS,17
1/1/2025,Karambi (ruhango) CS,23
1/1/2025,Karambo (gakenke) CS,5
1/1/2025,Karambo (rubavu) CS,11
1/1/2025,Karangazi CS,108
1/1/2025,Kareba CS,3
1/1/2025,Karenge CS,14
1/1/2025,Karengera CS,71
1/1/2025,Karongi (gisunzu) Police CS,7
1/1/2025,Karora CS,48
1/1/2025,Karumbi CS,1
1/1/2025,Karwasa CS,15
1/1/2025,Kayanga CS,106
1/1/2025,Kayenzi CS,11
1/1/2025,Kayove CS,13
1/1/2025,Kayumbu CS,0
1/1/2025,Kazo CS,0
1/1/2025,Kibagabaga DH,0
1/1/2025,Kibayi CS,0
1/1/2025,Kibeho CS,0
1/1/2025,Kibilizi (gisagara) CS,26
1/1/2025,Kibilizi (nyanza) CS,0
1/1/2025,Kibilizi DH,0
1/1/2025,Kibingo (nyamasheke) CS,34
1/1/2025,Kibingo (rutsiro) CS,50
1/1/2025,Kibirizi (Nyamagabe) CS,7
1/1/2025,Kibogora CS,77
1/1/2025,Kibogora DH,0
1/1/2025,Kibondo CS,8
1/1/2025,Kibumbwe CS,0
1/1/2025,Kibungo CS,16
1/1/2025,Kibungo RH,0
1/1/2025,Kibuye CS,75
1/1/2025,Kibuye RH,2
1/1/2025,Kicukiro CS,549
1/1/2025,Kigarama CS,34
1/1/2025,Kigeme CS,0
1/1/2025,Kigeme DH,3
1/1/2025,Kigeme Refugee Camp CS,17
1/1/2025,Kigese CS,0
1/1/2025,Kigina CS,24
1/1/2025,Kigogo CS,9
1/1/2025,Kigoma CS,18
1/1/2025,Kigufi CS,0
1/1/2025,Kimonyi CS,20
1/1/2025,Kinazi CS,10
1/1/2025,King Faisal Hospital HNR,0
1/1/2025,Kinigi CS,9
1/1/2025,Kinihira (rulindo) CS,8
1/1/2025,Kinihira (rutsiro) CS,6
1/1/2025,Kinihira PH,1
1/1/2025,Kinini CS,24
1/1/2025,Kinoni CS,19
1/1/2025,Kintobo CS,10
1/1/2025,Kinunu CS,66
1/1/2025,Kinyababa CS,11
1/1/2025,Kinyamakara CS,0
1/1/2025,Kinyinya CS,654
1/1/2025,Kirambi CS,12
1/1/2025,Kirambo (burera) CS,23
1/1/2025,Kirambo (gitesi) CS,7
1/1/2025,Kirarambogo CS,0
1/1/2025,Kirehe CS,35
1/1/2025,Kirehe DH,4
1/1/2025,Kirinda CS,94
1/1/2025,Kirinda DH,0
1/1/2025,Kirwa CS,7
1/1/2025,Kisaro CS,21
1/1/2025,Kitabi CS,6
1/1/2025,Kivu CS,0
1/1/2025,Kivumu (muhanga) CS,46
1/1/2025,Kivumu (rutsiro) CS,0
1/1/2025,Kivuye CS,8
1/1/2025,Kiyanza CS,102
1/1/2025,Kiziba Camp CS,24
1/1/2025,Kizibere CS,14
1/1/2025,Kiziguro (gatsibo) CS,11
1/1/2025,Kiziguro DH,2
1/1/2025,Kora CS,7
1/1/2025,Mahama CS,49
1/1/2025,Mahama Refugee Camp CS,0
1/1/2025,Mahembe CS,11
1/1/2025,Manyagiro CS,14
1/1/2025,Maraba (huye) CS,2
1/1/2025,Maraba (nyaruguru) CS,16
1/1/2025,Mareba CS,0
1/1/2025,Marembo CS,5
1/1/2025,Masaka CS,649
1/1/2025,Masaka DH,2
1/1/2025,Mashesha CS,7
1/1/2025,Masoro CS,0
1/1/2025,Mata CS,0
1/1/2025,Mataba CS,4
1/1/2025,Matimba CS,130
1/1/2025,Matyazo CS,9
1/1/2025,Mayange (bugesera) CS,0
1/1/2025,Mbazi CS,3
1/1/2025,Mbuga CS,1
1/1/2025,Mbuye CS,19
1/1/2025,Mibilizi CS,21
1/1/2025,Mibilizi DH,0
1/1/2025,Minazi CS,3
1/1/2025,Miyove CS,0
